ID	Date	Offer1	Offer2	OfferDM1	OfferDM2	Refusal1	Refusal2	DMI	Breed	Parityt	month	Treatment
2402	01/07/2001	124.5580645	47.71774194	0.903	0.8948	0	0	5.087664516	1	2	16	2
2402	01/08/2001	119.2451613	45.75	0.903	0.8948	0	0	4.87263871	1	2	17	2
2402	01/09/2001	118.5433333	45.75	0.903	0.8948	0	0	4.85186	1	2	18	2
2409	01/05/1999	119.0483871	45.94677419	0.9221	0.901	0	0	4.956477419	1	1	1	1
2409	01/06/1999	105.3266667	40.76833333	0.9221	0.901	0	0	4.388655333	1	1	2	1
2409	01/07/1999	105.3725806	39.65	0.903	0.8948	0	0	4.282959355	1	1	3	1
2409	01/08/1999	104.2903226	39.65	0.903	0.8948	0	0	4.250917419	1	1	4	1
2409	01/09/1999	103.7	39.65	0.903	0.8948	0	0	4.23344	1	1	5	1
2409	01/10/1999	105.0774194	39.65	0.9221	0.901	0	0	4.348083226	1	1	6	1
2409	01/11/1999	105.835	41.48	0.9221	0.901	0	0	4.425047	1	1	7	1
2409	01/12/1999	108.4225806	42.7	0.9221	0.901	0	0	4.539316774	1	1	8	1
2409	01/01/2000	109.8	42.7	0.9221	0.901	0	0	4.58096	1	1	9	1
2409	01/02/2000	108.7482759	41.64827586	0.9221	0.901	0	0	4.518094483	1	1	10	1
2409	01/03/2000	109.5048387	42.40483871	0.9221	0.901	0	0	4.563317097	1	1	11	1
2409	01/04/2000	109.8	42.7	0.9221	0.901	0	0	4.58096	1	1	12	1
2409	01/05/2000	108.3241935	42.7	0.9221	0.901	0	0	4.536342258	1	1	13	1
2409	01/06/2000	109.0883333	42.7	0.9221	0.901	0	0	4.559444333	1	1	14	1
2409	01/07/2000	109.0129032	42.7	0.903	0.8948	0	0	4.480216774	1	1	15	1
2409	01/08/2000	115.1129032	45.35645161	0.903	0.8948	0	0	4.738750968	1	1	16	1
2409	01/09/2000	117.5266667	45.75	0.903	0.8948	0	0	4.82176	1	1	17	1
2409	01/10/2000	122.3935484	46.14354839	0.9221	0.901	0	0	5.063423871	1	1	18	1
2409	01/11/2000	125.66	48.8	0.9221	0.901	0	0	5.240652	1	1	19	1
2409	01/12/2000	128.1	48.8	0.9221	0.901	0	0	5.31442	1	1	20	1
2409	01/01/2001	117.5725806	45.06129032	0.9221	0.901	0	0	4.885701613	1	2	1	1
2409	01/02/2001	109.8	42.7	0.9221	0.901	0	0	4.58096	1	2	2	1
2409	01/03/2001	108.3241935	42.7	0.9221	0.901	0	0	4.536342258	1	2	3	1
2409	01/04/2001	107.055	42.7	0.9221	0.901	0	0	4.497971	1	2	4	1
2409	01/05/2001	107.9306452	42.7	0.9221	0.901	0	0	4.524444194	1	2	5	1
2409	01/06/2001	109.0883333	42.7	0.9221	0.901	0	0	4.559444333	1	2	6	1
2409	01/07/2001	110.8822581	42.7	0.903	0.8948	0	0	4.535561935	1	2	7	1
2409	01/08/2001	111.4725806	42.7	0.903	0.8948	0	0	4.553039355	1	2	8	1
2409	01/09/2001	111.4266667	43.005	0.903	0.8948	0	0	4.560628	1	2	9	1
2409	01/10/2001	112.85	42.7	0.9221	0.901	0	0	4.67317	1	2	10	1
2409	01/11/2001	113.5616667	43.41166667	0.9221	0.901	0	0	4.715709	1	2	11	1
2409	01/12/2001	116.883871	45.75	0.9221	0.901	0	0	4.885225161	1	2	12	1
2409	01/01/2002	122.8854839	47.02903226	0.9221	0.901	0	0	5.104454516	1	2	13	1
2409	01/02/2002	127.8821429	50.21607143	0.9221	0.901	0	0	5.349665714	1	2	14	1
2409	01/03/2002	122.8854839	49.98064516	0.9221	0.901	0	0	5.191648065	1	2	15	1
2409	01/04/2002	116.7133333	45.34333333	0.9221	0.901	0	0	4.868056	1	2	16	1
2409	01/05/2002	127.0177419	49.19354839	0.9221	0.901	0	0	5.293326129	1	2	17	1
2409	01/06/2002	119.56	46.97	0.9221	0.901	0	0	5.002172	1	2	18	1
2410	01/01/1999	222.65	85.4	0.9221	0.901	0.035483871	0	9.221410323	1	1	1	3
2410	01/02/1999	197.9232143	76.57678571	0.9221	0.901	0	0	8.245923929	1	1	2	3
2410	01/03/1999	189.1	73.79032258	0.9221	0.901	0.019354839	0	7.879011613	1	1	3	3
2410	01/04/1999	181.78	70.35333333	0.9221	0.901	0	0	7.574022667	1	1	4	3
2410	01/05/1999	178.6709677	68.87096774	0.9221	0.901	0	0	7.436237419	1	1	5	3
2410	01/06/1999	179.4416667	69.64166667	0.9221	0.901	0	0	7.482305	1	1	6	3
2410	01/07/1999	178.4741935	67.88709677	0.903	0.8948	0	0	7.275658065	1	1	7	3
2410	01/08/1999	179.1629032	68.77258065	0.903	0.8948	0	0	7.322026452	1	1	8	3
2410	01/09/1999	179.95	70.15	0.903	0.8948	0	0	7.38574	1	1	9	3
2410	01/10/1999	185.8532258	71.72419355	0.9221	0.901	0	0	7.737664194	1	1	10	3
2410	01/11/1999	190.1166667	73.60666667	0.9221	0.901	0	0	7.92217	1	1	11	3
2410	01/12/1999	197.266129	76.25	0.9221	0.901	0	0	8.216404839	1	1	12	3
2410	01/01/2000	203.9564516	78.61129032	0.9221	0.901	0.048387097	0	8.443809032	1	1	13	3
2410	01/02/2000	210.0293103	81.40344828	0.9221	0.901	0.037931034	0	8.719533103	1	1	14	3
2410	01/03/2000	211.6306452	83.72741935	0.9221	0.901	0.161290323	0	8.72284871	1	1	15	3
2410	01/04/2000	210.755	82.045	0.9221	0.901	0	0	8.795401	1	2	1	3
2410	01/05/2000	195.9870968	75.85645161	0.9221	0.901	0	0	8.166110323	1	2	2	3
2410	01/06/2000	192.15	73.2	0.9221	0.901	0	0	7.97163	1	2	3	3
2410	01/07/2000	192.15	73.2	0.903	0.8948	0	0	7.83642	1	2	4	3
2410	01/08/2000	186.8370968	70.54354839	0.903	0.8948	0	0	7.601189032	1	2	5	3
2410	01/09/2000	184.6266667	71.57333333	0.903	0.8948	0	0	7.565957333	1	2	6	3
2410	01/10/2000	186.4435484	71.92096774	0.9221	0.901	0	0	7.761324194	1	2	7	3
2410	01/11/2000	187.0666667	73.2	0.9221	0.901	0	0	7.817946667	1	2	8	3
2410	01/12/2000	188.3129032	73.2	0.9221	0.901	0	0	7.855623871	1	2	9	3
2410	01/01/2001	195.3967742	75.75806452	0.9221	0.901	0	0	8.145356774	1	2	10	3
2410	01/02/2001	203.6964286	77.55714286	0.9221	0.901	0	0	8.449425	1	2	11	3
2410	01/03/2001	142.9564516	55.09677419	0.9221	0.901	0	0	5.949584839	1	2	12	3
2410	01/04/2001	124.745	48.495	0.9221	0.901	0	0	5.203979	1	3	1	3
2410	01/05/2001	122.7870968	47.32419355	0.9221	0.901	0	0	5.110199355	1	3	2	3
2410	01/06/2001	122.1016667	47.275	0.9221	0.901	0	0	5.088023667	1	3	3	3
2410	01/07/2001	125.8370968	48.20967742	0.903	0.8948	0	0	5.139964516	1	3	4	3
2410	01/08/2001	155.3532258	59.91774194	0.903	0.8948	0	0	6.357323226	1	3	5	3
2410	01/09/2001	151.28	58.15333333	0.903	0.8948	0	0	6.184965333	1	3	6	3
2410	01/10/2001	154.1725806	59.62258065	0.9221	0.901	0	0	6.422376452	1	3	7	3
2410	01/11/2001	156.9733333	61	0.9221	0.901	0	0	6.547741333	1	3	8	3
2410	01/12/2001	159.2887097	61	0.9221	0.901	0	0	6.617741613	1	3	9	3
2410	01/01/2002	157.3209677	61	0.9221	0.901	0	0	6.55825129	1	3	10	3
2410	01/02/2002	174.0678571	66.66428571	0.9221	0.901	0	0	7.231885	1	3	11	3
2410	01/03/2002	195.4951613	74.77419355	0.9221	0.901	0	0	8.119266774	1	3	12	3
2410	01/04/2002	203.9433333	78.48666667	0.9221	0.901	0	0	8.484348667	1	3	13	3
2410	01/05/2002	207.0064516	80.28387097	0.9221	0.901	0	0	8.630046452	1	3	14	3
2410	01/06/2002	201.4525	77.3175	0.9221	0.901	0	0	8.3745055	1	3	15	3
2411	01/03/1999	134.7903226	51.25967742	0.9221	0.901	0	0	5.589348387	1	1	1	1
2411	01/04/1999	117.3233333	45.64833333	0.9221	0.901	0	0	4.895508	1	1	2	1
2411	01/05/1999	112.5548387	42.7	0.9221	0.901	0	0	4.664246452	1	1	3	1
2411	01/06/1999	106.445	41.27666667	0.9221	0.901	0	0	4.437482333	1	1	4	1
2411	01/07/1999	108.1274194	42.7	0.903	0.8948	0	0	4.454000645	1	1	5	1
2411	01/08/1999	105.3725806	41.32258065	0.903	0.8948	0	0	4.332029032	1	2	1	1
2411	01/09/1999	105.4283333	39.955	0.903	0.8948	0	0	4.293558	1	2	2	1
2411	01/10/1999	105.0774194	39.65	0.9221	0.901	0	0	4.348083226	1	2	3	1
2411	01/11/1999	105.835	41.48	0.9221	0.901	0	0	4.425047	1	2	4	1
2411	01/12/1999	107.733871	42.7	0.9221	0.901	0	0	4.518495161	1	2	5	1
2411	01/01/2000	110.4887097	42.7	0.9221	0.901	0	0	4.601781613	1	2	6	1
2411	01/02/2000	111.3775862	42.7	0.9221	0.901	0	0	4.628654828	1	2	7	1
2411	01/03/2000	116.6870968	45.45483871	0.9221	0.901	0	0	4.870556774	1	2	8	1
2411	01/04/2000	117.425	45.75	0.9221	0.901	0	0	4.901585	1	2	9	1
2411	01/05/2000	120.8193548	46.14354839	0.9221	0.901	0	0	5.015831613	1	2	10	1
2411	01/06/2000	126.0666667	48.8	0.9221	0.901	0	0	5.252946667	1	2	11	1
2411	01/07/2000	129.4774194	50.17741935	0.903	0.8948	0	0	5.305470968	1	2	12	1
2411	01/08/2000	122.983871	47.52096774	0.903	0.8948	0	0	5.035285161	1	3	1	1
2411	01/09/2000	113.0533333	42.90333333	0.903	0.8948	0	0	4.605805333	1	3	2	1
2411	01/10/2000	114.1290323	44.07741935	0.9221	0.901	0	0	4.752529032	1	3	3	1
2411	01/11/2000	136.7416667	53.57833333	0.9221	0.901	0	0	5.716838333	1	3	4	1
2411	01/12/2000	109.8	42.7	0.9221	0.901	0	0	4.58096	1	3	5	1
2411	01/01/2001	137.8403226	53.91612903	0.9221	0.901	0	0	5.760032581	1	3	6	1
2411	01/02/2001	111.1071429	42.7	0.9221	0.901	0	0	4.620478571	1	3	7	1
2411	01/03/2001	111.3741935	42.7	0.9221	0.901	0	0	4.628552258	1	3	8	1
2411	01/04/2001	109.8	42.7	0.9221	0.901	0	0	4.58096	1	3	9	1
2411	01/05/2001	110.3903226	42.7	0.9221	0.901	0	0	4.598807097	1	3	10	1
2411	01/06/2001	112.85	42.7	0.9221	0.901	0	0	4.67317	1	3	11	1
2411	01/07/2001	112.85	42.7	0.903	0.8948	0	0	4.59382	1	3	12	1
2411	01/08/2001	119.7370968	46.14354839	0.903	0.8948	0	0	4.898749032	1	3	13	1
2411	01/09/2001	139.08	53.47666667	0.903	0.8948	0	0	5.686562667	1	3	14	1
2411	01/10/2001	143.8419355	54.9	0.9221	0.901	0	0	5.970542581	1	3	15	1
2411	01/11/2001	149.0433333	57.035	0.9221	0.901	0	0	6.190865333	1	3	16	1
2411	01/12/2001	155.8451613	60.31129032	0.9221	0.901	0	0	6.493288387	1	3	17	1
2411	01/01/2002	159.8790323	61	0.9221	0.901	0	0	6.63558871	1	3	18	1
2444	01/07/1999	173.1612903	66.50967742	0.903	0.8948	0	0	7.077950968	1	1	1	2
2444	01/08/1999	141.7758065	54.9	0.903	0.8948	0	0	5.808133548	1	1	2	2
2444	01/09/1999	141.3166667	54.9	0.903	0.8948	0	0	5.79454	1	1	3	2
2444	01/10/1999	140.5951613	54.9983871	0.9221	0.901	0	0	5.87529	1	1	4	2
2444	01/11/1999	141.52	54.9	0.9221	0.901	0	0	5.900344	1	1	5	2
2444	01/12/1999	140.3	54.9	0.9221	0.901	0	0	5.86346	1	1	6	2
2444	01/01/2000	142.6612903	54.9	0.9221	0.901	0	0	5.934848387	1	1	7	2
2444	01/02/2000	143.6655172	54.9	0.9221	0.901	0	0	5.965208966	1	1	8	2
2444	01/03/2000	141.6774194	54.9	0.9221	0.901	0	0	5.905103226	1	1	9	2
2444	01/04/2000	143.35	54.9	0.9221	0.901	0	0	5.95567	1	1	10	2
2444	01/05/2000	144.8258065	56.37580645	0.9221	0.901	0	0	6.043884516	1	1	11	2
2444	01/06/2000	144.6716667	54.9	0.9221	0.901	0	0	5.995627667	1	1	12	2
2444	01/07/2000	143.8419355	56.27741935	0.903	0.8948	0	0	5.909714839	1	1	13	2
2444	01/08/2000	144.333871	56.27741935	0.903	0.8948	0.064516129	0	5.86602129	1	1	14	2
2444	01/09/2000	142.0283333	54.9	0.903	0.8948	0	0	5.81561	1	1	15	2
2444	01/10/2000	148.1709677	56.67096774	0.9221	0.901	0	0	6.153737419	1	1	16	2
2444	01/11/2000	151.4833333	57.95	0.9221	0.901	0	0	6.291663333	1	1	17	2
2444	01/12/2000	151.516129	58.83548387	0.9221	0.901	0	0	6.318812903	1	1	18	2
2445	01/02/1999	151.1928571	59.36607143	0.9221	0.901	0	0	6.324713571	1	1	19	1
2445	01/03/1999	132.5274194	50.66935484	0.9221	0.901	0	0	5.503495806	1	1	20	1
2445	01/04/1999	128.2016667	48.8	0.9221	0.901	0	0	5.317493667	1	1	21	1
2445	01/05/1999	123.4758065	47.52096774	0.9221	0.901	0	0	5.136833871	1	1	22	1
2445	01/06/1999	120.0683333	46.86833333	0.9221	0.901	0	0	5.014537	1	1	23	1
2445	01/07/1999	119.7370968	45.75	0.903	0.8948	0	0	4.887203226	1	1	24	1
2445	01/08/1999	117.0806452	45.75	0.903	0.8948	0	0	4.808554839	1	1	25	1
2445	01/09/1999	115.9	45.75	0.903	0.8948	0	0	4.7736	1	1	26	1
2445	01/10/1999	117.2774194	45.75	0.9221	0.901	0	0	4.897123226	1	1	27	1
2445	01/11/1999	118.34	46.055	0.9221	0.901	0	0	4.938258	1	1	28	1
2445	01/12/1999	122.983871	46.73387097	0.9221	0.901	0	0	5.098709677	1	1	29	1
2445	01/01/2000	122	46.73387097	0.9221	0.901	0	0	5.068964516	1	1	30	1
2445	01/02/2000	123.5775862	47.74827586	0.9221	0.901	0	0	5.146625862	1	1	31	1
2445	01/03/2000	123.3774194	48.50483871	0.9221	0.901	0	0	5.162923871	1	1	32	1
2445	01/04/2000	125.05	48.8	0.9221	0.901	0	0	5.22221	1	1	33	1
2445	01/05/2000	127.7064516	48.8	0.9221	0.901	0	0	5.302521935	1	1	34	1
2445	01/06/2000	127.0833333	48.8	0.9221	0.901	0	0	5.283683333	1	1	35	1
2445	01/07/2000	130.3629032	51.06290323	0.903	0.8948	0	0	5.357665161	1	1	36	1
2462	01/01/1999	231.8	88.45	0.9221	0.901	0.487096774	0	9.171708065	1	1	37	3
2462	01/02/1999	208.2714286	79.51785714	0.9221	0.901	0.332142857	0	8.3393925	1	1	38	3
2462	01/03/1999	195.9870968	76.1516129	0.9221	0.901	0.064516129	0	8.115339355	1	1	39	3
2462	01/04/1999	193.675	74.82666667	0.9221	0.901	0	0	8.065788333	1	1	40	3
2462	01/05/1999	190.2806452	73.2	0.9221	0.901	0.029032258	0	7.888343548	1	1	41	3
2462	01/06/1999	187.9816667	73.2	0.9221	0.901	0	0	7.845609667	1	1	42	3
2462	01/07/1999	186.9354839	73.1016129	0.903	0.8948	0	0	7.679149677	1	1	43	3
2462	01/08/1999	189.8870968	73.00322581	0.903	0.8948	0	0	7.763650323	1	1	44	3
2462	01/09/1999	189.1	73.2	0.903	0.8948	0.043333333	0	7.70699	1	1	45	3
2462	01/10/1999	189.4935484	73.39677419	0.9221	0.901	0.148387097	0	7.760303226	1	1	46	3
2462	01/11/1999	198.25	76.65666667	0.9221	0.901	0	0	8.258163333	1	1	47	3
2462	01/12/1999	210.8435484	81.36612903	0.9221	0.901	0.287096774	0	8.513291613	1	1	48	3
2462	01/01/2000	213.7951613	83.33387097	0.9221	0.901	0.067741935	0	8.862923226	1	1	49	3
2462	01/02/2000	223.2810345	86.87241379	0.9221	0.901	0.155172414	0	9.17362	1	1	50	3
2462	01/03/2000	222.65	85.4	0.9221	0.901	0.419354839	0	8.867442903	1	2	1	3
2462	01/04/2000	200.385	76.555	0.9221	0.901	0.253333333	0	8.086108333	1	2	2	3
2462	01/05/2000	193.7241935	74.77419355	0.9221	0.901	0	0	8.065725484	1	2	3	3
2462	01/06/2000	192.3533333	74.82666667	0.9221	0.901	0.366666667	0	7.687727333	1	2	4	3
2462	01/07/2000	186.6403226	72.41290323	0.903	0.8948	0	0	7.650205806	1	2	5	3
2462	01/08/2000	190.083871	73.2	0.903	0.8948	0	0	7.775249032	1	2	6	3
2462	01/09/2000	187.6766667	73.2	0.903	0.8948	0	0	7.70398	1	2	7	3
2462	01/10/2000	188.116129	71.82258065	0.9221	0.901	0	0	7.808984516	1	2	8	3
2462	01/11/2000	188.0833333	73.2	0.9221	0.901	0	0	7.848683333	1	2	9	3
2462	01/12/2000	186.05	73.2	0.9221	0.901	0	0	7.78721	1	2	10	3
2462	01/01/2001	188.4112903	73.2	0.9221	0.901	0	0	7.858598387	1	2	11	3
2462	01/02/2001	196.2892857	76.03214286	0.9221	0.901	0.032142857	0	8.1507975	1	2	12	3
2462	01/03/2001	211.1387097	81.95645161	0.9221	0.901	0	0	8.804385806	1	2	13	3
2462	01/04/2001	214.415	82.655	0.9221	0.901	0	0	8.924073	1	2	14	3
2462	01/05/2001	226.5854839	87.36774194	0.9221	0.901	0	0	9.431239677	1	2	15	3
2462	01/06/2001	229.5633333	88.45	0.9221	0.901	0	0	9.553239333	1	2	16	3
2462	01/07/2001	215.1725806	84.02258065	0.903	0.8948	0	0	8.835549032	1	3	1	3
2462	01/08/2001	204.1532258	78.51290323	0.903	0.8948	0	0	8.347662581	1	3	2	3
2462	01/09/2001	164.7	63.84666667	0.903	0.8948	0	0	6.749314667	1	3	3	3
2462	01/10/2001	183.5903226	72.01935484	0.9221	0.901	0	0	7.677969677	1	3	4	3
2462	01/11/2001	178.425	68.21833333	0.9221	0.901	0	0	7.409521667	1	3	5	3
2462	01/12/2001	150.3354839	57.45806452	0.9221	0.901	0	0	6.242428387	1	3	6	3
2462	01/01/2002	159.8790323	62.27903226	0.9221	0.901	0	0	6.673372581	1	3	7	3
2462	01/02/2002	174.2857143	66.77321429	0.9221	0.901	0	0	7.241689286	1	3	8	3
2462	01/03/2002	194.1177419	74.97096774	0.9221	0.901	0	0	8.083436452	1	3	9	3
2462	01/04/2002	205.3666667	79.70666667	0.9221	0.901	0	0	8.56342	1	3	10	3
2462	01/05/2002	212.516129	83.03870968	0.9221	0.901	0	0	8.878	1	3	11	3
2462	01/06/2002	225.1553571	86.38035714	0.9221	0.901	0	0	9.358834643	1	3	12	3
2462	01/07/2002	232.2919355	89.63064516	0.903	0.8948	0	0	9.506921935	1	3	13	3
2462	01/08/2002	235.23125	91.5	0.903	0.8948	0	0	9.6487875	1	3	14	3
												
