ID	Parity	Treatment	month	DM	ME	GE	FME	CP	ADIN	DMD	a	b	c	NDF
2327	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	13	3	13	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	14	3	14	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	15	3	15	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2327	16	3	16	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	3	3	3	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	4	3	4	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	5	3	5	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	6	3	6	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	13	3	13	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	14	3	14	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	15	3	15	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	16	3	16	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	17	3	17	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	18	3	18	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	19	3	19	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	20	3	20	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	21	3	21	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	22	3	22	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	23	3	23	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	3	3	3	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	4	3	4	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	5	3	5	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	6	3	6	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	13	3	13	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	14	3	14	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	15	3	15	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	1	3	1	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2330	2	3	2	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2334	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	2	2	2	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	3	2	3	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	4	2	4	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	5	2	5	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	6	2	6	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	7	2	7	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	8	2	8	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	9	2	9	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	10	2	10	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	11	2	11	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	12	2	12	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	13	2	13	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	14	2	14	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	15	2	15	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	16	2	16	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	17	2	17	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	18	2	18	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	19	2	19	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	20	2	20	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	21	2	21	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	22	2	22	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	2	2	2	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	3	2	3	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	4	2	4	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	5	2	5	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	6	2	6	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	7	2	7	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	8	2	8	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	9	2	9	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	10	2	10	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	11	2	11	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	12	2	12	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	13	2	13	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	14	2	14	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	15	2	15	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	16	2	16	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	17	2	17	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	18	2	18	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	2	2	2	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2334	3	2	3	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	2	2	2	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	3	2	3	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	4	2	4	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	5	2	5	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	6	2	6	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	7	2	7	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	8	2	8	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	9	2	9	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	10	2	10	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	11	2	11	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	12	2	12	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	13	2	13	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	14	2	14	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	15	2	15	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	16	2	16	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	17	2	17	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	18	2	18	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	19	2	19	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	20	2	20	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	21	2	21	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	2	2	2	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	3	2	3	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	4	2	4	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	5	2	5	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	6	2	6	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	7	2	7	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	8	2	8	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	9	2	9	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	10	2	10	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	11	2	11	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	12	2	12	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	13	2	13	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	14	2	14	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	15	2	15	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	16	2	16	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	17	2	17	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2341	18	2	18	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2361	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	3	3	3	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	4	3	4	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	5	3	5	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	6	3	6	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	7	3	7	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	8	3	8	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	9	3	9	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	13	3	13	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	14	3	14	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	15	3	15	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	3	3	3	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	4	3	4	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	5	3	5	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	6	3	6	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	13	3	13	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	14	3	14	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	2	3	2	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	3	3	3	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	4	3	4	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	5	3	5	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	6	3	6	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2361	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	3	3	3	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	4	3	4	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	5	3	5	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	6	3	6	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	13	3	13	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	14	3	14	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	15	3	15	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	1	3	1	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	2	3	2	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	3	3	3	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	4	3	4	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	5	3	5	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	6	3	6	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	11	3	11	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	13	3	13	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	14	3	14	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	1	3	1	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	3	3	3	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	4	3	4	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	5	3	5	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	6	3	6	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	9	3	9	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	10	3	10	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	11	3	11	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2364	12	3	12	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2378	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	2	2	2	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	3	2	3	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	4	2	4	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	5	2	5	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	6	2	6	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	7	2	7	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	8	2	8	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	9	2	9	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	10	2	10	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	11	2	11	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	12	2	12	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	13	2	13	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	14	2	14	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	15	2	15	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	16	2	16	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	17	2	17	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	18	2	18	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	19	2	19	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	20	2	20	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	2	2	2	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	3	2	3	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	4	2	4	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	5	2	5	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	6	2	6	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	7	2	7	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	8	2	8	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	9	2	9	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	10	2	10	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	11	2	11	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	12	2	12	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	13	2	13	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	14	2	14	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	15	2	15	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	16	2	16	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	17	2	17	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	1	2	1	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	2	2	2	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	3	2	3	922.1	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	4	2	4	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2378	5	2	5	903	9.6	17.4	9.6	45	1.3	0.504901961	0.22	0.26	0.08	752
2379	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	3	3	3	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	4	3	4	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	5	3	5	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	6	3	6	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	7	3	7	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	8	3	8	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	9	3	9	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	10	3	10	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	11	3	11	903	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	12	3	12	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	13	3	13	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	14	3	14	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	1	3	1	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	2	3	2	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	3	3	3	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	4	3	4	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	5	3	5	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
2379	6	3	6	922.1	9.6	17.4	9.6	45	1.3	0.437254902	0.22	0.26	0.08	752
